collection,k_requested,k_effective,clipped,repeat_id,seed,untouched,c_hat,c_star,ev_ad_probe,ev_glob_probe,ev_trunc,ev_ad,ev_ad_c,ev_glob,select3,select2,pick3,pick2,regret3,cal_loss,pair_pool_budget,n_eval
nfcorpus,10,10,False,15,15733,False,7.818738627514202,13.873219121216042,0.15899777888744876,0.16275124392772825,0.13709048865631648,0.14129054732451857,0.16008251478171842,0.15607279303221708,0.16275124392772825,0.16275124392772825,glob_probe,glob_probe,0.0,0.0010847358942696617,849,313
nfcorpus,10,10,False,16,16733,False,9.50728755132787,13.873219121216042,0.16450749823775268,0.1644663399596092,0.13887630615511076,0.14148467077960167,0.1625426783650407,0.15643366586640092,0.1644663399596092,0.1644663399596092,glob_probe,glob_probe,4.115827814349382e-05,0.0019648198727119925,833,313
nfcorpus,10,10,False,17,17733,False,21.795842222432526,13.873219121216042,0.15706152617202482,0.16224916838407255,0.1375522411566917,0.14090716963359834,0.16084832593621873,0.1556583092350563,0.15706152617202482,0.15706152617202482,ad_probe,ad_probe,0.005187642212047733,0.00378679976419391,753,313
nfcorpus,10,10,False,18,18733,False,11.625712763327254,13.873219121216042,0.1592493542719264,0.16066070045979824,0.13485358646845705,0.13695255959581815,0.1589694634315189,0.15163786187749667,0.16066070045979824,0.16066070045979824,glob_probe,glob_probe,0.0,0.00027989084040749845,850,313
nfcorpus,10,10,False,19,19733,False,18.10607518724945,13.873219121216042,0.1595573855191493,0.12892158185817007,0.13907801144592102,0.14085991716220614,0.16262760740483037,0.1561313996300269,0.1595573855191493,0.12892158185817007,ad_probe,glob_probe,0.0,0.003070221885681068,770,313
nfcorpus,10,10,False,20,20733,False,13.559259628650896,13.873219121216042,0.15879963264300068,0.1508502349595979,0.13419433165189837,0.13634692737243645,0.15835902315789266,0.1508502349595979,0.1508502349595979,0.1508502349595979,glob_probe,glob_probe,0.007949397683402776,0.0004406094851080178,883,313
nfcorpus,10,10,False,21,21733,False,13.107846566082497,13.873219121216042,0.1577534612877101,0.14883948188409737,0.1323972075608236,0.13456001377501228,0.1577145616779328,0.14883948188409737,0.14883948188409737,0.14883948188409737,glob_probe,glob_probe,0.008913979403612715,3.889960977729312e-05,837,313
nfcorpus,10,10,False,22,22733,False,20.976849591559322,13.873219121216042,0.1580129811578276,0.16302945148428738,0.13656393892133814,0.13916773809063265,0.1604019676375226,0.15427734326202577,0.16302945148428738,0.16302945148428738,glob_probe,glob_probe,0.0,0.002388986479694988,854,313
nfcorpus,10,10,False,23,23733,False,12.38175970240709,13.873219121216042,0.1619163786132608,0.16157698738317575,0.13796413374023553,0.14035929285474996,0.16125852926969533,0.1549291560719901,0.16157698738317575,0.16157698738317575,glob_probe,glob_probe,0.00033939123008505656,0.0006578493435654698,830,313
nfcorpus,10,10,False,24,24733,False,23.115179389977108,13.873219121216042,0.1577240749965165,0.1252139490645169,0.1341216838440214,0.1366229472726139,0.16010539363413567,0.1525677621893785,0.1341216838440214,0.1252139490645169,trunc,glob_probe,0.0236023911524951,0.002381318637619173,804,313
